Plugin ID,CVE,CVSS,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output,STIG Severity,CVSS v3.0 Base Score,CVSS Temporal Score,CVSS v3.0 Temporal Score,Risk Factor,BID,XREF,MSKB,Plugin Publication Date,Plugin Modification Date,Metasploit,Core Impact,CANVAS
"63346","","","None","delta-importer-2-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","5432","PostgreSQL Version Detection","It was possible to gather database version information with the
supplied credentials.","It was possible to query the remote PostgreSQL database to determine
the version number with the supplied credentials.","n/a","","
  Source        : PostgreSQL 12.2 on x86_64-pc-linux-gnu, compiled by gcc (GCC) 4.8.3 20140911 (Red Hat 4.8.3-9), 64-bit
  Version       : 12.2
  Database name : postgres
","","","","","None","","","","2012/12/28","2020/06/12","","",""
"91826","","","None","delta-importer-2-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","5432","PostgreSQL Server Login Possible","It was possible to log into the remote database.","Nessus was able to log into the remote PostgreSQL server using the
supplied credentials.","n/a","https://www.postgresql.org/","Credentialed checks have been enabled for PostgreSQL server on port 5432.","","","","","None","","","","2016/06/24","2020/06/12","","",""
"118224","","","None","delta-importer-2-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","5432","PostgreSQL STARTTLS Support","The remote service supports encrypting traffic.","The remote PostgreSQL server supports the use of encryption
initiated during pre-login to switch from a cleartext to an
encrypted communications channel.","n/a","https://www.postgresql.org/docs/9.2/protocol-flow.html#AEN96066
https://www.postgresql.org/docs/9.2/protocol-message-formats.html","
The remote service responded to the pre-login packet in a way that
suggests that it supports encryption. However, Nessus failed to
negotiate a TLS connection or get the associated SSL certificate,
perhaps because of a network connectivity problem or the service
requires a peer certificate as part of the negotiation.
","","","","","None","","","","2018/10/19","2018/11/15","","",""
"137078","CVE-2020-10733","4.4","Medium","delta-importer-2-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","5432","PostgreSQL 9.5.x < 9.5.22 / 9.6.x < 9.6.18 / 10.x < 10.13 / 11.x < 11.8 / 12.x < 12.3 Arbitrary Code Execution Vulnerability","The remote database server is affected by a vulnerability","The version of PostgreSQL installed on the remote host is 9.5 prior to 9.5.22, 9.6 prior to 9.6.18, 10 prior to 10.13,
11 prior to 11.8, or 12 prior to 12.3. As such, it is potentially affected by a which allows a Windows installer 
the ability to run executables from uncontrolled directories, resulting in an arbitrary code execution vulenrability.
(CVE-2020-10733).  

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version
number.","Upgrade to PostgreSQL 9.5.22 / 9.6.18 / 10.13 / 11.8 / 12.3 or later","https://www.postgresql.org/about/news/2038/","
  Installed version : 12.2
  Fixed version     : 12.3
","","7.3","3.3","6.4","Medium","","","","2020/06/03","2020/06/08","","",""
"10335","","","None","dsmapi-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","5432","Nessus TCP scanner","It is possible to determine which TCP ports are open.","This plugin is a classical TCP port scanner. 
It shall be reasonably quick even against a firewalled target.

Once a TCP connection is open, it grabs any available banner
for the service identification plugins.

Note that TCP scanners are more intrusive than 
SYN (half open) scanners.","Protect your target with an IP filter.","","Port 5432/tcp was found to be open","","","","","None","","","","2009/02/04","2020/06/12","","",""
"19506","","","None","dsmapi-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","0","Nessus Scan Information","This plugin displays information about the Nessus scan.","This plugin displays, for each tested host, information about the
scan itself :

  - The version of the plugin set.
  - The type of scanner (Nessus or Nessus Home).
  - The version of the Nessus Engine.
  - The port scanner(s) used.
  - The port range scanned.
  - Whether credentialed or third-party patch management
    checks are possible.
  - The date of the scan.
  - The duration of the scan.
  - The number of hosts scanned in parallel.
  - The number of checks done in parallel.","n/a","","Information about this scan : 

Nessus version : 8.10.1
Plugin feed version : 202006301903
Scanner edition used : Nessus
Scan type : Normal
Scan policy used : Advanced Dynamic Scan
Scanner IP : 10.104.2.10
Port scanner(s) : nessus_tcp_scanner 
Port range : 5432
Thorough tests : no
Experimental tests : no
Paranoia level : 1
Report verbosity : 1
Safe checks : yes
Optimize the test : yes
Credentialed checks : no
Patch management checks : None
CGI scanning : disabled
Web application tests : disabled
Max hosts : 30
Max checks : 5
Recv timeout : 5
Backports : None
Allow post-scan editing: Yes
Scan duration : unknown
","","","","","None","","","","2005/08/26","2020/06/12","","",""
"26024","","","None","dsmapi-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","5432","PostgreSQL Server Detection","A database service is listening on the remote host.","The remote service is a PostgreSQL database server, or a derivative
such as EnterpriseDB.","Limit incoming traffic to this port if desired.","https://www.postgresql.org/","","","","","","None","","","","2007/09/14","2019/11/22","","",""
"63346","","","None","dsmapi-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","5432","PostgreSQL Version Detection","It was possible to gather database version information with the
supplied credentials.","It was possible to query the remote PostgreSQL database to determine
the version number with the supplied credentials.","n/a","","
  Source        : PostgreSQL 9.6.17 on x86_64-pc-linux-gnu, compiled by gcc (GCC) 4.8.5 20150623 (Red Hat 4.8.5-11), 64-bit
  Version       : 9.6.17
  Database name : postgres
","","","","","None","","","","2012/12/28","2020/06/12","","",""
"91826","","","None","dsmapi-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","5432","PostgreSQL Server Login Possible","It was possible to log into the remote database.","Nessus was able to log into the remote PostgreSQL server using the
supplied credentials.","n/a","https://www.postgresql.org/","Credentialed checks have been enabled for PostgreSQL server on port 5432.","","","","","None","","","","2016/06/24","2020/06/12","","",""
"118224","","","None","dsmapi-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","5432","PostgreSQL STARTTLS Support","The remote service supports encrypting traffic.","The remote PostgreSQL server supports the use of encryption
initiated during pre-login to switch from a cleartext to an
encrypted communications channel.","n/a","https://www.postgresql.org/docs/9.2/protocol-flow.html#AEN96066
https://www.postgresql.org/docs/9.2/protocol-message-formats.html","
Here is the PostgreSQL's SSL certificate that Nessus
was able to collect after sending a pre-login packet :

------------------------------ snip ------------------------------
Subject Name: 

Common Name: dsmapi-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com
Organization Unit: RDS
Organization: Amazon.com
Locality: Seattle
State/Province: Washington
Country: US

Issuer Name: 

Country: US
State/Province: Washington
Locality: Seattle
Organization: Amazon Web Services, Inc.
Organization Unit: Amazon RDS
Common Name: Amazon RDS us-east-1 2019 CA

Serial Number: 00 F0 4E 49 84 7E 09 AA 25 C6 46 4E 0C FA B8 9D 

Version: 3

Signature Algorithm: SHA-256 With RSA Encryption

Not Valid Before: Dec 22 01:04:37 2019 GMT
Not Valid After: Aug 22 17:08:50 2024 GMT

Public Key Info: 

Algorithm: RSA Encryption
Key Length: 2048 bits
Public Key: 00 C1 25 AB 3C 26 85 B4 2B A1 DF F7 08 ED A1 82 E9 0D 91 7D 
            40 01 52 AD 8E AB 67 0D 38 52 00 B8 37 D2 9D A5 9A F5 C2 B1 
            C5 C0 E6 A8 DA 90 EB C1 8E 56 1B 7E 31 43 20 C5 34 6D 6B 8E 
            60 49 2F 73 F4 87 3E 33 8B EF B5 A0 DC 14 6D 5C 9A 85 04 A9 
            08 1C 96 34 67 12 6F 27 08 13 38 6A 82 F1 D3 35 0E 96 14 2A 
            12 B7 37 96 2C C1 C1 A8 C2 7F 38 A4 85 E2 86 E9 93 23 18 C7 
            3D 43 08 B7 3A 1A F5 CA 36 B4 76 0E 97 B1 E5 FB D6 23 DF B9 
            17 3A 58 98 77 54 00 06 B5 55 83 00 04 52 28 01 78 AC 2C 8F 
            04 6F AD 5E 31 DB A0 68 19 5A 77 54 06 4B CB 1D 78 FB 79 24 
            B6 80 78 9D E7 A5 85 12 C1 FC D8 A8 AA 52 AA 69 0E BC 7C 4C 
            A0 46 C5 01 B9 A2 E8 69 A4 AE 78 A9 D7 7A 2F E4 57 E6 8E DD 
            E9 73 B5 8D 2C E3 74 19 3C A8 AB CA 7E F4 3C 0F 58 C4 BC 2A 
            06 BB 50 56 D4 0F EF 4D 49 F8 DD CB 32 4F CD EB 07 
Exponent: 01 00 01 

Signature Length: 256 bytes / 2048 bits
Signature: 00 00 DE 47 E0 88 1B F8 A1 03 A9 10 58 66 CE 8D 0C 38 CB 30 
           B8 BA 3E 96 E5 9A 36 44 B7 45 E3 8E 4D BE 37 01 57 D3 AA FC 
           B7 BD 82 CC CF A1 1E 0E 2D D9 49 50 6E 9C CF 4B 6E 17 26 12 
           D8 4E 3B 59 C4 FF 58 A7 20 96 F4 AD D6 EE B6 D3 BC EC AF F9 
           0B EC 2B FB 20 4B B7 DC FF C2 9E 71 E7 24 CF 09 30 DF 57 DE 
           9B 4B C9 6B ED B6 E3 33 76 E8 F7 A7 86 AC 81 D4 55 04 C3 BA 
           1B 45 FD 21 AA 4F 58 54 88 6E C1 A5 FC E7 83 C4 F1 BB AF 70 
           86 50 41 AB 5C DC BE C9 E3 E8 BE 0F 93 A7 E1 5C 5E 70 EB 5A 
           4F 9A FF 72 B2 34 AF 7A 2F D7 66 50 AA 94 B9 C2 62 11 0D C9 
           F2 E8 FB 60 EE 25 C5 89 C1 84 83 89 3C 6F 4F AC AB 67 18 9D 
           18 BC 49 D8 33 61 56 31 1F BB 2F 63 D8 B0 D0 CC 8A C9 BE DA 
           33 D2 B4 2F BF 09 17 D8 B1 63 AE 99 ED 28 06 4D B0 B2 B3 0B 
           03 6F AB 54 96 66 4A 15 39 4C 3B B0 11 8E C8 C3 F2 

Extension: Authority Key Identifier (2.5.29.35)
Critical: 0
Key Identifier: FA A1 A1 66 5C AD 56 3D 99 4E ED B9 E9 91 44 19 D0 22 3D 63 
Country: US
Locality: Seattle
State/Province: Washington
Organization: Amazon Web Services, Inc.
Organization Unit: Amazon RDS
Common Name: Amazon RDS Root 2019 CA
Serial Number: 25 55 


Extension: Subject Key Identifier (2.5.29.14)
Critical: 0
Subject Key Identifier: AA FE A3 43 E4 D4 65 BA 1F C1 9C A7 77 EF F2 54 93 4C 10 87 



------------------------------ snip ------------------------------
","","","","","None","","","","2018/10/19","2018/11/15","","",""
"137078","CVE-2020-10733","4.4","Medium","dsmapi-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","5432","PostgreSQL 9.5.x < 9.5.22 / 9.6.x < 9.6.18 / 10.x < 10.13 / 11.x < 11.8 / 12.x < 12.3 Arbitrary Code Execution Vulnerability","The remote database server is affected by a vulnerability","The version of PostgreSQL installed on the remote host is 9.5 prior to 9.5.22, 9.6 prior to 9.6.18, 10 prior to 10.13,
11 prior to 11.8, or 12 prior to 12.3. As such, it is potentially affected by a which allows a Windows installer 
the ability to run executables from uncontrolled directories, resulting in an arbitrary code execution vulenrability.
(CVE-2020-10733).  

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version
number.","Upgrade to PostgreSQL 9.5.22 / 9.6.18 / 10.13 / 11.8 / 12.3 or later","https://www.postgresql.org/about/news/2038/","
  Installed version : 9.6.17
  Fixed version     : 9.6.18
","","7.3","3.3","6.4","Medium","","","","2020/06/03","2020/06/08","","",""
"10335","","","None","esri-crawler-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","5432","Nessus TCP scanner","It is possible to determine which TCP ports are open.","This plugin is a classical TCP port scanner. 
It shall be reasonably quick even against a firewalled target.

Once a TCP connection is open, it grabs any available banner
for the service identification plugins.

Note that TCP scanners are more intrusive than 
SYN (half open) scanners.","Protect your target with an IP filter.","","Port 5432/tcp was found to be open","","","","","None","","","","2009/02/04","2020/06/12","","",""
"19506","","","None","esri-crawler-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","0","Nessus Scan Information","This plugin displays information about the Nessus scan.","This plugin displays, for each tested host, information about the
scan itself :

  - The version of the plugin set.
  - The type of scanner (Nessus or Nessus Home).
  - The version of the Nessus Engine.
  - The port scanner(s) used.
  - The port range scanned.
  - Whether credentialed or third-party patch management
    checks are possible.
  - The date of the scan.
  - The duration of the scan.
  - The number of hosts scanned in parallel.
  - The number of checks done in parallel.","n/a","","Information about this scan : 

Nessus version : 8.10.1
Plugin feed version : 202006301903
Scanner edition used : Nessus
Scan type : Normal
Scan policy used : Advanced Dynamic Scan
Scanner IP : 10.104.2.10
Port scanner(s) : nessus_tcp_scanner 
Port range : 5432
Thorough tests : no
Experimental tests : no
Paranoia level : 1
Report verbosity : 1
Safe checks : yes
Optimize the test : yes
Credentialed checks : no
Patch management checks : None
CGI scanning : disabled
Web application tests : disabled
Max hosts : 30
Max checks : 5
Recv timeout : 5
Backports : None
Allow post-scan editing: Yes
Scan duration : unknown
","","","","","None","","","","2005/08/26","2020/06/12","","",""
"26024","","","None","esri-crawler-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","5432","PostgreSQL Server Detection","A database service is listening on the remote host.","The remote service is a PostgreSQL database server, or a derivative
such as EnterpriseDB.","Limit incoming traffic to this port if desired.","https://www.postgresql.org/","","","","","","None","","","","2007/09/14","2019/11/22","","",""
"63346","","","None","esri-crawler-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","5432","PostgreSQL Version Detection","It was possible to gather database version information with the
supplied credentials.","It was possible to query the remote PostgreSQL database to determine
the version number with the supplied credentials.","n/a","","
  Source        : PostgreSQL 9.6.17 on x86_64-pc-linux-gnu, compiled by gcc (GCC) 4.8.5 20150623 (Red Hat 4.8.5-11), 64-bit
  Version       : 9.6.17
  Database name : postgres
","","","","","None","","","","2012/12/28","2020/06/12","","",""
"91826","","","None","esri-crawler-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","5432","PostgreSQL Server Login Possible","It was possible to log into the remote database.","Nessus was able to log into the remote PostgreSQL server using the
supplied credentials.","n/a","https://www.postgresql.org/","Credentialed checks have been enabled for PostgreSQL server on port 5432.","","","","","None","","","","2016/06/24","2020/06/12","","",""
"118224","","","None","esri-crawler-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","5432","PostgreSQL STARTTLS Support","The remote service supports encrypting traffic.","The remote PostgreSQL server supports the use of encryption
initiated during pre-login to switch from a cleartext to an
encrypted communications channel.","n/a","https://www.postgresql.org/docs/9.2/protocol-flow.html#AEN96066
https://www.postgresql.org/docs/9.2/protocol-message-formats.html","
Here is the PostgreSQL's SSL certificate that Nessus
was able to collect after sending a pre-login packet :

------------------------------ snip ------------------------------
Subject Name: 

Common Name: esri-crawler-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com
Organization Unit: RDS
Organization: Amazon.com
Locality: Seattle
State/Province: Washington
Country: US

Issuer Name: 

Country: US
State/Province: Washington
Locality: Seattle
Organization: Amazon Web Services, Inc.
Organization Unit: Amazon RDS
Common Name: Amazon RDS us-east-1 2019 CA

Serial Number: 00 92 4E 7E ED 95 5D 95 0F 46 86 D0 11 2E 42 E1 

Version: 3

Signature Algorithm: SHA-256 With RSA Encryption

Not Valid Before: Dec 22 01:04:37 2019 GMT
Not Valid After: Aug 22 17:08:50 2024 GMT

Public Key Info: 

Algorithm: RSA Encryption
Key Length: 2048 bits
Public Key: 00 AD DA FA D8 C9 DF DD 53 3B 67 A4 06 96 B9 F4 3F 0B D4 79 
            83 CE 9F 1A 04 16 B4 98 C4 A8 12 FF CC 83 EB 50 BE 75 82 53 
            15 B2 E0 AE 28 3A A7 FC 00 A1 44 CC 0F 43 2D 8B D1 D5 66 EB 
            EC 20 93 00 2C D8 ED F3 17 B1 B4 AF 26 43 AA 0E 24 A8 31 05 
            E6 E6 80 B7 25 B0 C5 85 AE F4 33 66 EA 3B 36 54 84 EC EF 41 
            A3 88 0E D1 0C 2B BC F7 2C 4A 1A DE DF 72 96 8E 97 28 82 1E 
            40 21 FB 9F 13 D8 B2 E7 11 B1 D9 F2 32 38 61 6E 03 FC 3F 5D 
            B1 FB B3 F6 3C E8 8F FD 5C CC 59 0D F8 84 F2 31 56 B2 3C 5C 
            0E C5 40 02 1D C8 E4 65 60 71 65 8A 00 7D D8 8B 7C 7E 75 60 
            96 C7 A0 47 C0 35 77 01 01 8C CB EC A8 5C 21 ED 57 2B A4 A6 
            1D 22 E1 21 BF 96 A6 9D 0A F5 A3 E9 28 2C 50 66 E6 01 8E 34 
            E2 5A D3 94 C2 69 78 6E 81 7B 08 F9 05 44 82 B1 DF C0 00 C5 
            FE 5D F0 77 13 FE 95 BA 21 A9 DE C1 02 01 89 79 F9 
Exponent: 01 00 01 

Signature Length: 256 bytes / 2048 bits
Signature: 00 92 B7 DB BF 3E 11 64 91 7E 8F 9D C0 01 3D B0 B4 9D BC BA 
           69 9D 3A 89 C6 49 51 B2 79 29 DF B2 06 B3 D5 85 A0 CE A1 80 
           56 46 A5 40 80 B6 E7 E7 3C F8 D0 21 7D D1 CF F0 91 6D 01 17 
           4B DF 37 C0 70 4F 7E 5C 55 A7 57 4C 7E D6 C9 2F 58 C2 3F B5 
           E0 0C 1F 6C 88 CC 2D 4A 59 E9 D7 61 DB C4 27 88 B4 BE D4 2E 
           F4 36 66 58 AB 76 9A 47 EE 58 A3 AA 7A A9 3B 52 E7 80 52 1B 
           05 D0 88 35 F3 EC 12 CA 16 F3 72 7D D1 AB 87 9D 16 2D C0 80 
           29 D6 2D E7 9C 7D 82 A3 8C 1F B0 D2 F6 88 FC AC DD B0 74 5B 
           AE E0 EC 0B 38 FA 25 44 2F BB B8 5D 30 36 3D 15 34 01 4C FF 
           64 62 AE C3 2A 67 E6 FE 8D 13 60 90 2A 5C 8C 3E 50 96 2F 05 
           9A 6B 58 76 20 A4 BE A9 DB 37 00 3D FB 4E 54 BF EF 73 8F 1D 
           D5 73 B1 6B 59 DE 18 AC 0A A9 81 1D 92 C4 97 C7 50 AB 94 14 
           44 9B 1E D3 E3 CC 21 19 CD 76 7E 44 62 7D 66 45 B2 

Extension: Authority Key Identifier (2.5.29.35)
Critical: 0
Key Identifier: FA A1 A1 66 5C AD 56 3D 99 4E ED B9 E9 91 44 19 D0 22 3D 63 
Country: US
Locality: Seattle
State/Province: Washington
Organization: Amazon Web Services, Inc.
Organization Unit: Amazon RDS
Common Name: Amazon RDS Root 2019 CA
Serial Number: 25 55 


Extension: Subject Key Identifier (2.5.29.14)
Critical: 0
Subject Key Identifier: BB 78 FF 73 41 11 57 3E EA EA C7 7E E6 DD A5 7F 13 E7 E8 C4 



------------------------------ snip ------------------------------
","","","","","None","","","","2018/10/19","2018/11/15","","",""
